Time,Linear kinetic energy,Angular kinetic energy,Kinetic energy (sum)
286.517,80504.3,27545.4,108050
286.533,80136.4,27545.4,107682
286.55,79771.2,27545.4,107317
286.567,79408.7,27545.4,106954
286.583,79049,27545.4,106594
286.6,78691.8,27545.4,106237
286.617,78337.4,27545.4,105883
286.633,77985.6,27545.4,105531
286.65,77636.5,27545.4,105182
286.667,77290.1,27545.4,104836
286.683,76946.4,27545.4,104492
286.7,76605.4,27545.4,104151
286.717,76267,27545.4,103812
286.733,75931.3,27545.4,103477
286.75,75598.3,27545.4,103144
286.767,75268,27545.4,102813
286.783,74940.4,27545.4,102486
286.8,74615.4,27545.4,102161
286.817,74293.1,27545.4,101839
286.833,73973.6,27545.4,101519
286.85,73656.6,27545.4,101202
286.867,73342.4,27545.4,100888
286.883,73030.9,27545.4,100576
286.9,72721.9,27545.4,100267
286.917,72415.8,27545.4,99961.2
286.933,72112.3,27545.4,99657.7
286.95,71811.4,27545.4,99356.9
286.967,71513.3,27545.4,99058.7
286.983,71217.8,27545.4,98763.2
287,70925,27545.4,98470.5
287.017,70634.9,27545.4,98180.3
287.033,70347.5,27545.4,97892.9
287.05,70062.7,27545.4,97608.2
287.067,69780.7,27545.4,97326.1
287.083,69501.3,27545.4,97046.7
287.1,69224.6,27545.4,96770
287.117,68950.6,27545.4,96496
287.133,68679.3,27545.4,96224.7
287.15,68410.6,27545.4,95956.1
287.167,68144.7,27545.4,95690.1
287.183,67881.4,27545.4,95426.9
287.2,67620.8,27545.4,95166.3
287.217,67362.9,27545.4,94908.4
287.233,67107.7,27545.4,94653.1
287.25,66855.2,27545.4,94400.6
287.267,66605.3,27545.4,94150.7
287.283,66358.1,27545.4,93903.6
287.3,66113.6,27545.4,93659.1
287.317,65871.9,27545.4,93417.4
287.333,65632.8,27545.4,93178.2
287.35,65396.3,27545.4,92941.8
287.367,65162.5,27545.4,92708
287.383,64931.5,27545.4,92476.9
287.4,64703.1,27545.4,92248.5
287.417,64477.3,27545.4,92022.8
287.433,64254.4,27545.4,91799.8
287.45,64034,27545.4,91579.5
287.467,63816.4,27545.4,91361.8
287.483,63601.4,27545.4,91146.8
287.5,63389,27545.4,90934.5
287.517,63179.4,27545.4,90724.9
287.533,62972.5,27545.4,90517.9
287.55,62768.2,27545.4,90313.6
287.567,62566.6,27545.4,90112.1
287.583,62367.7,27545.4,89913.2
287.6,62171.5,27545.4,89716.9
287.617,61977.9,27545.4,89523.4
287.633,61787.1,27545.4,89332.5
287.65,61598.9,27545.4,89144.4
287.667,61413.4,27545.4,88958.9
287.683,61230.6,27545.4,88776
287.7,61050.4,27545.4,88595.8
287.717,60872.9,27545.4,88418.4
287.733,60698.1,27545.4,88243.6
287.75,60526.1,27545.4,88071.5
287.767,60356.7,27545.4,87902.1
287.783,60189.9,27545.4,87735.4
287.8,60025.8,27545.4,87571.2
287.817,59864.4,27545.4,87409.9
287.833,59705.8,27545.4,87251.2
287.85,59549.8,27545.4,87095.2
287.867,59396.5,27545.4,86941.9
287.883,59245.8,27545.4,86791.3
287.9,59097.9,27545.4,86643.3
287.917,58952.6,27545.4,86498.1
287.933,58810,27545.4,86355.5
287.95,58670.1,27545.4,86215.6
287.967,58532.9,27545.4,86078.4
287.983,58398.4,27545.4,85943.8
288,58266.5,27545.4,85812
288.017,58137.3,27545.4,85682.8
288.033,58010.9,27545.4,85556.3
288.05,57887,27545.4,85432.5
288.067,57766,27545.4,85311.5
288.083,57647.6,27545.4,85193
288.1,57531.8,27545.4,85077.3
288.117,57418.7,27545.4,84964.2
288.133,57308.3,27545.4,84853.8
288.15,57200.6,27545.4,84746
288.167,57095.6,27545.4,84641
288.183,56993.3,27545.4,84538.8
288.2,56893.6,27545.4,84439.1
288.217,56796.6,27545.4,84342.1
288.233,56702.3,27545.4,84247.8
288.25,56610.7,27545.4,84156.2
288.267,56521.8,27545.4,84067.2
288.283,56435.5,27545.4,83980.9
288.3,56351.9,27545.4,83897.4
288.317,56271,27545.4,83816.5
288.333,56192.8,27545.4,83738.3
288.35,56117.3,27545.4,83662.7
288.367,56044.4,27545.4,83589.9
288.383,55974.2,27545.4,83519.7
288.4,55906.8,27545.4,83452.2
288.417,55841.9,27545.4,83387.4
288.433,55779.8,27545.4,83325.3
288.45,55720.3,27545.4,83265.7
288.467,55663.5,27545.4,83209
288.483,55609.4,27545.4,83154.9
288.5,55558,27545.4,83103.5
288.517,55509.3,27545.4,83054.8
288.533,55463.3,27545.4,83008.7
288.55,55419.9,27545.4,82965.4
288.567,55379.2,27545.4,82924.6
288.583,55341.2,27545.4,82886.6
288.6,55305.9,27545.4,82851.3
288.617,55273.2,27545.4,82818.7
288.633,55243.3,27545.4,82788.7
288.65,55216,27545.4,82761.5
288.667,55191.5,27545.4,82736.9
288.683,55169.6,27545.4,82715
288.7,55150.3,27545.4,82695.8
288.717,55133.8,27545.4,82679.3
288.733,55120,27545.4,82665.4
288.75,55108.8,27545.4,82654.2
288.767,55100.3,27545.4,82645.8
288.783,55094.5,27545.4,82639.9
288.8,55091.4,27545.4,82636.8
288.817,55090.9,27545.4,82636.4
288.833,55093.3,27545.4,82638.7
288.85,55098.2,27545.4,82643.6
288.867,55105.8,27545.4,82651.3
288.883,55116.1,27545.4,82661.5
288.9,55129.1,27545.4,82674.5
288.917,55144.7,27545.4,82690.2
288.933,55163,27545.4,82708.5
288.95,55184.2,27545.4,82729.6
288.967,55207.9,27545.4,82753.3
288.983,55234.2,27545.4,82779.7
289,55263.3,27545.4,82808.7
289.017,55295,27545.4,82840.5
289.033,55329.5,27545.4,82874.9
289.05,55366.6,27545.4,82912
289.067,55406.4,27545.4,82951.8
289.083,55448.8,27545.4,82994.3
289.1,55494,27545.4,83039.4
289.117,55541.8,27545.4,83087.3
289.133,55592.3,27545.4,83137.8
289.15,55645.5,27545.4,83191
289.167,55701.4,27545.4,83246.9
289.183,55760,27545.4,83305.4
289.2,55821.2,27545.4,83366.7
289.217,55885,27545.4,83430.5
289.233,55951.6,27545.4,83497.1
289.25,56020.9,27545.4,83566.4
289.267,56092.9,27545.4,83638.3
289.283,56167.6,27545.4,83713
289.3,56244.9,27545.4,83790.3
289.317,56324.8,27545.4,83870.3
289.333,56407.5,27545.4,83953
289.35,56492.9,27545.4,84038.3
289.367,56581,27545.4,84126.4
289.383,56671.7,27545.4,84217.1
289.4,56765.1,27545.4,84310.6
289.417,56861.2,27545.4,84406.7
289.433,56960,27545.4,84505.5
289.45,57061.5,27545.4,84606.9
289.467,57165.6,27545.4,84711.1
289.483,57272.5,27545.4,84817.9
289.5,57382,27545.4,84927.4
289.517,57494.2,27545.4,85039.7
289.533,57609.1,27545.4,85154.5
289.55,57726.7,27545.4,85272.1
289.567,57846.9,27545.4,85392.3
289.583,57969.9,27545.4,85515.4
289.6,58095.5,27545.4,85641
289.617,58223.8,27545.4,85769.3
289.633,58354.8,27545.4,85900.3
289.65,58488.5,27545.4,86033.9
289.667,58624.8,27545.4,86170.2
289.683,58763.8,27545.4,86309.3
289.7,58905.6,27545.4,86451.1
289.717,59050,27545.4,86595.5
289.733,59197.1,27545.4,86742.5
289.75,59346.8,27545.4,86892.3
289.767,59499.2,27545.4,87044.7
289.783,59654.4,27545.4,87199.8
289.8,59812.1,27545.4,87357.6
289.817,59972.6,27545.4,87518.1
289.833,60135.8,27545.4,87681.2
289.85,60301.6,27545.4,87847.1
289.867,60470.1,27545.4,88015.6
289.883,60641.3,27545.4,88186.8
289.9,60815.2,27545.4,88360.7
289.917,60991.8,27545.4,88537.2
289.933,61171,27545.4,88716.5
289.95,61353,27545.4,88898.4
289.967,61537.5,27545.4,89082.9
289.983,61724.8,27545.4,89270.2
290,61914.8,27545.4,89460.2
290.017,62107.4,27545.4,89652.9
290.033,62302.8,27545.4,89848.2
290.05,62500.8,27545.4,90046.2
290.067,62701.5,27545.4,90246.9
290.083,62904.8,27545.4,90450.2
290.1,63110.8,27545.4,90656.3
290.117,63319.6,27545.4,90865
290.133,63531,27545.4,91076.5
290.15,63745.1,27545.4,91290.6
290.167,63961.9,27545.4,91507.4
290.183,64181.4,27545.4,91726.8
290.2,64403.6,27545.4,91949
290.217,64628.4,27545.4,92173.8
290.233,64855.9,27545.4,92401.4
290.25,65086.1,27545.4,92631.6
290.267,65319,27545.4,92864.5
290.283,65554.6,27545.4,93100
290.3,65792.8,27545.4,93338.3
290.317,66033.8,27545.4,93579.2
290.333,66277.4,27545.4,93822.8
290.35,66523.8,27545.4,94069.2
290.367,66772.8,27545.4,94318.2
290.383,67024.4,27545.4,94569.9
290.4,67278.8,27545.4,94824.2
290.417,67535.8,27545.4,95081.2
290.433,67795.5,27545.4,95340.9
290.45,68057.9,27545.4,95603.3
290.467,68323.1,27545.4,95868.5
290.483,68590.8,27545.4,96136.2
290.5,68861.2,27545.4,96406.7
290.517,69134.4,27545.4,96679.8
290.533,69410.2,27545.4,96955.6
290.55,69688.6,27545.4,97234.1
290.567,69969.8,27545.4,97515.3
290.583,70253.7,27545.4,97799.1
290.6,70540.2,27545.4,98085.6
290.617,70829.4,27545.4,98374.8
290.633,71121.3,27545.4,98666.7
290.65,71415.9,27545.4,98961.3
290.667,71713.1,27545.4,99258.6
290.683,72013,27545.4,99558.5
290.7,72315.6,27545.4,99861.1
290.717,72620.9,27545.4,100166
290.733,72928.9,27545.4,100474
290.75,73239.6,27545.4,100785
290.767,73552.9,27545.4,101098
290.783,73868.9,27545.4,101414
290.8,74187.6,27545.4,101733
290.817,74508.9,27545.4,102054
290.833,74833,27545.4,102378
290.85,75159.8,27545.4,102705
290.867,75489.2,27545.4,103035
290.883,75821.3,27545.4,103367
290.9,76156.1,27545.4,103702
290.917,76493.6,27545.4,104039
290.933,76833.7,27545.4,104379
290.95,77176.6,27545.4,104722
290.967,77522.1,27545.4,105068
290.983,77870.3,27545.4,105416
291,78221.2,27545.4,105767
291.017,78574.8,27545.4,106120
291.033,78931.1,27545.4,106477
291.05,79290,27545.4,106835
291.067,79651.6,27545.4,107197
291.083,80016,27545.4,107561
291.1,80383,27545.4,107928
291.117,80752.6,27545.4,108298
291.133,81125,27545.4,108670
291.15,81500.1,27545.4,109046
291.167,81877.8,27545.4,109423
291.183,82258.2,27545.4,109804
291.2,82641.3,27545.4,110187
291.217,83027.1,27545.4,110573
291.233,83415.5,27545.4,110961
291.25,83806.7,27545.4,111352
291.267,84200.5,27545.4,111746
291.283,84597,27545.4,112142
291.3,84996.1,27545.4,112542
291.317,85398,27545.4,112943
291.333,85802.5,27545.4,113348
291.35,86209.7,27545.4,113755
291.367,86619.6,27545.4,114165
291.383,87032.2,27545.4,114578
291.4,87447.5,27545.4,114993
291.417,87865.4,27545.4,115411
291.433,88286,27545.4,115831
291.45,88709.3,27545.4,116255
291.467,89135.3,27545.4,116681
291.483,89564,27545.4,117109
291.5,89995.3,27545.4,117541
291.517,90429.3,27545.4,117975
291.533,90866,27545.4,118411
291.55,91305.4,27545.4,118851
291.567,91747.5,27545.4,119293
291.583,92192.2,27545.4,119738
291.6,92639.7,27545.4,120185
291.617,93089.8,27545.4,120635
291.633,93542.6,27545.4,121088
291.65,93998.1,27545.4,121544
291.667,94456.2,27545.4,122002
291.683,94917.1,27545.4,122463
291.7,95380.6,27545.4,122926
291.717,95846.8,27545.4,123392
291.733,96315.7,27545.4,123861
291.75,96315.8,27545.4,123861
291.767,95846.9,27545.4,123392
291.783,95380.6,27545.4,122926
291.8,94917.1,27545.4,122463
291.817,94456.3,27545.4,122002
291.833,93998.1,27545.4,121544
291.85,93542.6,27545.4,121088
291.867,93089.8,27545.4,120635
291.883,92639.7,27545.4,120185
291.9,92192.3,27545.4,119738
291.917,91747.5,27545.4,119293
291.933,91305.5,27545.4,118851
291.95,90866.1,27545.4,118411
291.967,90429.4,27545.4,117975
291.983,89995.4,27545.4,117541
292,89564,27545.4,117109
292.017,89135.4,27545.4,116681
292.033,88709.4,27545.4,116255
292.05,88286.1,27545.4,115831
292.067,87865.5,27545.4,115411
292.083,87447.5,27545.4,114993
292.1,87032.3,27545.4,114578
292.117,86619.7,27545.4,114165
292.133,86209.8,27545.4,113755
292.15,85802.6,27545.4,113348
292.167,85398,27545.4,112943
292.183,84996.2,27545.4,112542
292.2,84597,27545.4,112142
292.217,84200.5,27545.4,111746
292.233,83806.7,27545.4,111352
292.25,83415.5,27545.4,110961
292.267,83027.1,27545.4,110573
292.283,82641.3,27545.4,110187
292.3,82258.2,27545.4,109804
292.317,81877.8,27545.4,109423
292.333,81500.1,27545.4,109045
292.35,81125,27545.4,108670
292.367,80752.7,27545.4,108298
292.383,80383,27545.4,107928
292.4,80016,27545.4,107561
292.417,79651.7,27545.4,107197
292.433,79290,27545.4,106835
292.45,78931.1,27545.4,106477
292.467,78574.8,27545.4,106120
292.483,78221.3,27545.4,105767
292.5,77870.4,27545.4,105416
292.517,77522.2,27545.4,105068
292.533,77176.6,27545.4,104722
292.55,76833.8,27545.4,104379
292.567,76493.6,27545.4,104039
292.583,76156.1,27545.4,103702
292.6,75821.4,27545.4,103367
292.617,75489.3,27545.4,103035
292.633,75159.8,27545.4,102705
292.65,74833.1,27545.4,102379
292.667,74509,27545.4,102054
292.683,74187.6,27545.4,101733
292.7,73868.9,27545.4,101414
292.717,73553,27545.4,101098
292.733,73239.6,27545.4,100785
292.75,72928.9,27545.4,100474
292.767,72621,27545.4,100166
292.783,72315.7,27545.4,99861.1
292.8,72013.1,27545.4,99558.5
292.817,71713.1,27545.4,99258.5
292.833,71415.9,27545.4,98961.3
292.85,71121.3,27545.4,98666.7
292.867,70829.4,27545.4,98374.8
292.883,70540.2,27545.4,98085.6
292.9,70253.7,27545.4,97799.1
292.917,69969.8,27545.4,97515.2
292.933,69688.7,27545.4,97234.1
292.95,69410.2,27545.4,96955.6
292.967,69134.4,27545.4,96679.8
292.983,68861.2,27545.4,96406.6
293,68590.7,27545.4,96136.1
293.017,68323,27545.4,95868.4
293.033,68057.9,27545.4,95603.3
293.05,67795.5,27545.4,95340.9
293.067,67535.8,27545.4,95081.2
293.083,67278.8,27545.4,94824.2
293.1,67024.5,27545.4,94569.9
293.117,66772.7,27545.4,94318.1
293.133,66523.7,27545.4,94069.1
293.15,66277.4,27545.4,93822.8
293.167,66033.8,27545.4,93579.2
293.183,65792.9,27545.4,93338.3
293.2,65554.6,27545.4,93100
293.217,65319.1,27545.4,92864.5
293.233,65086.2,27545.4,92631.6
293.25,64856,27545.4,92401.4
293.267,64628.4,27545.4,92173.8
293.283,64403.6,27545.4,91949
293.3,64181.4,27545.4,91726.8
293.317,63962,27545.4,91507.4
293.333,63745.2,27545.4,91290.6
293.35,63531,27545.4,91076.5
293.367,63319.6,27545.4,90865
293.383,63111,27545.4,90656.4
293.4,62904.9,27545.4,90450.3
293.417,62701.5,27545.4,90246.9
293.433,62500.8,27545.4,90046.2
293.45,62302.8,27545.4,89848.2
293.467,62107.4,27545.4,89652.9
293.483,61914.8,27545.4,89460.2
293.5,61724.9,27545.4,89270.3
293.517,61537.6,27545.4,89083
293.533,61353,27545.4,88898.4
293.55,61171.1,27545.4,88716.5
293.567,60991.8,27545.4,88537.2
293.583,60815.3,27545.4,88360.7
293.6,60641.4,27545.4,88186.8
293.617,60470.2,27545.4,88015.6
293.633,60301.7,27545.4,87847.1
293.65,60135.8,27545.4,87681.2
293.667,59972.7,27545.4,87518.1
293.683,59812.2,27545.4,87357.6
293.7,59654.4,27545.4,87199.8
293.717,59499.3,27545.4,87044.7
293.733,59346.9,27545.4,86892.3
293.75,59197.1,27545.4,86742.5
293.767,59049.9,27545.4,86595.3
293.783,58905.6,27545.4,86451
293.8,58763.9,27545.4,86309.3
293.817,58624.8,27545.4,86170.2
293.833,58488.5,27545.4,86033.9
293.85,58354.8,27545.4,85900.2
293.867,58223.9,27545.4,85769.3
293.883,58095.5,27545.4,85640.9
293.9,57969.9,27545.4,85515.3
293.917,57846.9,27545.4,85392.3
293.933,57726.7,27545.4,85272.1
293.95,57609.1,27545.4,85154.5
293.967,57494.2,27545.4,85039.6
293.983,57382,27545.4,84927.4
294,57272.5,27545.4,84817.9
294.017,57165.7,27545.4,84711.1
294.033,57061.5,27545.4,84606.9
294.05,56960.1,27545.4,84505.5
294.067,56861.3,27545.4,84406.7
294.083,56765.2,27545.4,84310.6
294.1,56671.7,27545.4,84217.1
294.117,56581,27545.4,84126.4
294.133,56492.9,27545.4,84038.3
294.15,56407.6,27545.4,83953
294.167,56324.9,27545.4,83870.3
294.183,56244.9,27545.4,83790.3
294.2,56167.6,27545.4,83713
294.217,56092.9,27545.4,83638.3
294.233,56021,27545.4,83566.4
294.25,55951.7,27545.4,83497.1
294.267,55885.2,27545.4,83430.6
294.283,55821.2,27545.4,83366.7
294.3,55760,27545.4,83305.4
294.317,55701.4,27545.4,83246.8
294.333,55645.6,27545.4,83191
294.35,55592.4,27545.4,83137.8
294.367,55541.9,27545.4,83087.3
294.383,55494,27545.4,83039.4
294.4,55448.9,27545.4,82994.3
294.417,55406.4,27545.4,82951.8
294.433,55366.6,27545.4,82912
294.45,55329.5,27545.4,82874.9
294.467,55295.1,27545.4,82840.5
294.483,55263.3,27545.4,82808.7
294.5,55234.3,27545.4,82779.7
294.517,55207.9,27545.4,82753.3
294.533,55184.1,27545.4,82729.5
294.55,55163.1,27545.4,82708.5
294.567,55144.8,27545.4,82690.2
294.583,55129.1,27545.4,82674.5
294.6,55116.1,27545.4,82661.5
294.617,55105.8,27545.4,82651.2
294.633,55098.1,27545.4,82643.5
294.65,55093.2,27545.4,82638.6
294.667,55091,27545.4,82636.4
294.683,55091.4,27545.4,82636.8
294.7,55094.5,27545.4,82639.9
294.717,55100.3,27545.4,82645.8
294.733,55108.8,27545.4,82654.2
294.75,55120,27545.4,82665.4
294.767,55133.8,27545.4,82679.3
294.783,55150.4,27545.4,82695.8
294.8,55169.6,27545.4,82715
294.817,55191.5,27545.4,82736.9
294.833,55216.1,27545.4,82761.5
294.85,55243.3,27545.4,82788.7
294.867,55273.3,27545.4,82818.7
294.883,55305.9,27545.4,82851.3
294.9,55341.3,27545.4,82886.7
294.917,55379.3,27545.4,82924.7
294.933,55420,27545.4,82965.4
294.95,55463.3,27545.4,83008.7
294.967,55509.4,27545.4,83054.8
294.983,55558.1,27545.4,83103.5
295,55609.5,27545.4,83154.9
295.017,55663.6,27545.4,83209.1
295.033,55720.4,27545.4,83265.8
295.05,55779.9,27545.4,83325.3
295.067,55842,27545.4,83387.4
295.083,55906.8,27545.4,83452.2
295.1,55974.3,27545.4,83519.7
295.117,56044.4,27545.4,83589.9
295.133,56117.3,27545.4,83662.7
295.15,56192.8,27545.4,83738.2
295.167,56271.1,27545.4,83816.5
295.183,56352,27545.4,83897.4
295.2,56435.5,27545.4,83980.9
295.217,56521.8,27545.4,84067.2
295.233,56610.7,27545.4,84156.2
295.25,56702.4,27545.4,84247.8
295.267,56796.7,27545.4,84342.1
295.283,56893.6,27545.4,84439
295.3,56993.2,27545.4,84538.7
295.317,57095.6,27545.4,84641
295.333,57200.6,27545.4,84746
295.35,57308.4,27545.4,84853.8
295.367,57418.8,27545.4,84964.2
295.383,57531.8,27545.4,85077.2
295.4,57647.5,27545.4,85192.9
295.417,57766,27545.4,85311.4
295.433,57887.1,27545.4,85432.5
295.45,58010.9,27545.4,85556.3
295.467,58137.4,27545.4,85682.8
295.483,58266.6,27545.4,85812
295.5,58398.4,27545.4,85943.8
295.517,58533,27545.4,86078.4
295.533,58670.2,27545.4,86215.6
295.55,58810.1,27545.4,86355.5
295.567,58952.7,27545.4,86498.1
295.583,59097.9,27545.4,86643.3
295.6,59245.9,27545.4,86791.3
295.617,59396.5,27545.4,86941.9
295.633,59549.8,27545.4,87095.2
295.65,59705.8,27545.4,87251.2
295.667,59864.6,27545.4,87410
295.683,60025.9,27545.4,87571.3
295.7,60190,27545.4,87735.4
295.717,60356.7,27545.4,87902.1
295.733,60526.1,27545.4,88071.5
295.75,60698.2,27545.4,88243.6
295.767,60873,27545.4,88418.4
295.783,61050.5,27545.4,88595.9
295.8,61230.6,27545.4,88776
295.817,61413.5,27545.4,88958.9
295.833,61598.9,27545.4,89144.4
295.85,61787.1,27545.4,89332.5
295.867,61978,27545.4,89523.4
295.883,62171.5,27545.4,89716.9
295.9,62367.7,27545.4,89913.2
295.917,62566.6,27545.4,90112.1
295.933,62768.2,27545.4,90313.6
295.95,62972.5,27545.4,90517.9
295.967,63179.5,27545.4,90724.9
295.983,63389.1,27545.4,90934.5
296,63601.4,27545.4,91146.8
296.017,63816.4,27545.4,91361.8
296.033,64034.1,27545.4,91579.5
296.05,64254.3,27545.4,91799.7
296.067,64477.4,27545.4,92022.8
296.083,64703.1,27545.4,92248.5
296.1,64931.5,27545.4,92476.9
296.117,65162.6,27545.4,92708
296.133,65396.4,27545.4,92941.8
296.15,65632.7,27545.4,93178.1
296.167,65871.8,27545.4,93417.2
296.183,66113.7,27545.4,93659.1
296.2,66358.2,27545.4,93903.6
296.217,66605.3,27545.4,94150.7
296.233,66855.2,27545.4,94400.6
296.25,67107.7,27545.4,94653.1
296.267,67363,27545.4,94908.4
296.283,67620.9,27545.4,95166.3
296.3,67881.5,27545.4,95426.9
296.317,68144.7,27545.4,95690.1
296.333,68410.7,27545.4,95956.1
296.35,68679.3,27545.4,96224.7
296.367,68950.6,27545.4,96496
296.383,69224.7,27545.4,96770.1
296.4,69501.4,27545.4,97046.8
296.417,69780.7,27545.4,97326.1
296.433,70062.8,27545.4,97608.2
296.45,70347.6,27545.4,97893
296.467,70635,27545.4,98180.4
296.483,70925.1,27545.4,98470.5
296.5,71217.9,27545.4,98763.3
296.517,71513.3,27545.4,99058.7
296.533,71811.5,27545.4,99356.9
296.55,72112.3,27545.4,99657.7
296.567,72415.8,27545.4,99961.3
296.583,72722,27545.4,100267
296.6,73030.9,27545.4,100576
296.617,73342.4,27545.4,100888
296.633,73656.7,27545.4,101202
296.65,73973.6,27545.4,101519
296.667,74293.2,27545.4,101839
296.683,74615.5,27545.4,102161
296.7,74940.4,27545.4,102486
296.717,75268.1,27545.4,102813
296.733,75598.4,27545.4,103144
296.75,75931.4,27545.4,103477
296.767,76267,27545.4,103812
296.783,76605.4,27545.4,104151
296.8,76946.4,27545.4,104492
296.817,77290.2,27545.4,104836
296.833,77636.5,27545.4,105182
296.85,77985.6,27545.4,105531
296.867,78337.4,27545.4,105883
296.883,78691.8,27545.4,106237
296.9,79048.9,27545.4,106594
296.917,79408.8,27545.4,106954
296.933,79771.3,27545.4,107317
296.95,80136.4,27545.4,107682
296.967,80504.3,27545.4,108050
296.983,80874.8,27545.4,108420
297,81248.1,27545.4,108793
297.017,81624,27545.4,109169
297.033,82002.6,27545.4,109548
297.05,82383.8,27545.4,109929
297.067,82767.8,27545.4,110313
297.083,83154.5,27545.4,110700
297.1,83543.8,27545.4,111089
297.117,83935.8,27545.4,111481
297.133,84330.5,27545.4,111876
297.15,84727.9,27545.4,112273
297.167,85127.9,27545.4,112673
297.183,85530.7,27545.4,113076
297.2,85936.1,27545.4,113482
297.217,86344.2,27545.4,113890
297.233,86755,27545.4,114300
297.25,87168.5,27545.4,114714
297.267,87584.7,27545.4,115130
297.283,88003.5,27545.4,115549
297.3,88425,27545.4,115970
297.317,88849.2,27545.4,116395
297.333,89276.1,27545.4,116822
297.35,89705.7,27545.4,117251
297.367,90137.9,27545.4,117683
297.383,90572.8,27545.4,118118
297.4,91010.4,27545.4,118556
297.417,91450.7,27545.4,118996
297.433,91893.7,27545.4,119439
297.45,92339.3,27545.4,119885
297.467,92787.6,27545.4,120333
297.483,93238.7,27545.4,120784
297.5,93692.3,27545.4,121238
297.517,94148.7,27545.4,121694
297.533,94607.7,27545.4,122153
297.55,95069.5,27545.4,122615
297.567,95533.9,27545.4,123079
297.583,96001,27545.4,123546
297.6,96470.7,27545.4,124016
297.617,96470.7,27545.4,124016
297.633,96000.9,27545.4,123546
297.65,95533.8,27545.4,123079
297.667,95069.3,27545.4,122615
297.683,94607.6,27545.4,122153
297.7,94148.5,27545.4,121694
297.717,93692.1,27545.4,121238
297.733,93238.4,27545.4,120784
297.75,92787.4,27545.4,120333
297.767,92339.1,27545.4,119885
297.783,91893.4,27545.4,119439
297.8,91450.5,27545.4,118996
297.817,91010.2,27545.4,118556
297.833,90572.6,27545.4,118118
297.85,90137.7,27545.4,117683
297.867,89705.4,27545.4,117251
297.883,89275.9,27545.4,116821
297.9,88849,27545.4,116394
297.917,88424.8,27545.4,115970
297.933,88003.4,27545.4,115549
297.95,87584.6,27545.4,115130
297.967,87168.4,27545.4,114714
297.983,86755,27545.4,114300
298,86344.2,27545.4,113890
298.017,85936.1,27545.4,113482
298.033,85530.7,27545.4,113076
298.05,85128,27545.4,112673
298.067,84728,27545.4,112273
298.083,84330.6,27545.4,111876
298.1,83935.9,27545.4,111481
298.117,83543.9,27545.4,111089
298.133,83154.6,27545.4,110700
298.15,82768,27545.4,110313
298.167,82384,27545.4,109929
298.183,82002.7,27545.4,109548
298.2,81624.1,27545.4,109170
298.217,81248.2,27545.4,108794
298.233,80875,27545.4,108420
298.25,80504.4,27545.4,108050
298.267,80136.6,27545.4,107682
298.283,79771.3,27545.4,107317
298.3,79408.8,27545.4,106954
298.317,79049,27545.4,106594
298.333,78691.9,27545.4,106237
298.35,78337.4,27545.4,105883
298.367,77985.6,27545.4,105531
298.383,77636.5,27545.4,105182
298.4,77290,27545.4,104835
298.417,76946.3,27545.4,104492
298.433,76605.2,27545.4,104151
298.45,76266.9,27545.4,103812
298.467,75931.1,27545.4,103477
298.483,75598.1,27545.4,103144
298.5,75267.8,27545.4,102813
298.517,74940.2,27545.4,102486
298.533,74615.2,27545.4,102161
298.55,74292.9,27545.4,101838
298.567,73973.3,27545.4,101519
298.583,73656.4,27545.4,101202
298.6,73342.2,27545.4,100888
298.617,73030.7,27545.4,100576
298.633,72721.8,27545.4,100267
298.65,72415.6,27545.4,99961.1
298.667,72112.2,27545.4,99657.6
298.683,71811.3,27545.4,99356.8
298.7,71513.2,27545.4,99058.6
298.717,71217.7,27545.4,98763.2
298.733,70925,27545.4,98470.5
298.75,70634.9,27545.4,98180.4
298.767,70347.5,27545.4,97893
298.783,70062.8,27545.4,97608.3
298.8,69780.8,27545.4,97326.2
298.817,69501.4,27545.4,97046.9
298.833,69224.8,27545.4,96770.2
298.85,68950.8,27545.4,96496.2
298.867,68679.5,27545.4,96224.9
298.883,68410.8,27545.4,95956.3
298.9,68144.9,27545.4,95690.3
298.917,67881.6,27545.4,95427.1
298.933,67621,27545.4,95166.5
298.95,67363.1,27545.4,94908.6
298.967,67107.9,27545.4,94653.3
298.983,66855.4,27545.4,94400.8
299,66605.5,27545.4,94150.9
299.017,66358.3,27545.4,93903.8
299.033,66113.8,27545.4,93659.3
299.05,65872,27545.4,93417.5
299.067,65632.9,27545.4,93178.3
299.083,65396.3,27545.4,92941.8
299.1,65162.5,27545.4,92708
299.117,64931.5,27545.4,92476.9
299.133,64703.1,27545.4,92248.5
299.15,64477.3,27545.4,92022.8
299.167,64254.3,27545.4,91799.7
299.183,64033.9,27545.4,91579.4
299.2,63816.2,27545.4,91361.6
299.217,63601.2,27545.4,91146.6
299.233,63388.8,27545.4,90934.3
299.25,63179.2,27545.4,90724.7
299.267,62972.3,27545.4,90517.7
299.283,62768,27545.4,90313.4
299.3,62566.4,27545.4,90111.9
299.317,62367.5,27545.4,89912.9
299.333,62171.3,27545.4,89716.7
299.35,61977.7,27545.4,89523.2
299.367,61786.9,27545.4,89332.3
299.383,61598.7,27545.4,89144.2
299.4,61413.2,27545.4,88958.7
299.417,61230.4,27545.4,88775.8
299.433,61050.3,27545.4,88595.7
299.45,60872.8,27545.4,88418.3
299.467,60698.1,27545.4,88243.6
